"('job_Name',)","('job_Wage',)","('job_AverWage',)","('company_Name',)","('company_Nature',)","('company_Scale',)","('company_Address',)","('company_Distance',)","('company_Duration',)","('company_Traffic',)","('job_PeopleNum',)","('job_Issue',)","('job_Article',)","('job_Link',)","('job_Id',)","('company_Id',)"
区域运营经理,0.8-1万/月,9000,成都新东方学校,民营公司,500-1000人,成都市武侯区浆洗街1号百丽大厦7层,5405,2411,公共交通,1人 | 学历不限 | 工作经验不限,2017-04-14,"
						职责一：开拓各校区周边市场。

工作任务：

1、带领各校区完成周边学校的铺校率。

2、带领各校区完成周边学校的校内占有率

考核标准：

铺校率和校内占有率。

职责二：完成各校区结转任务

工作任务：

通过带领各个校区做纳新工作来完成每季度的满班率。

2、带领各个校区完成每季度的扩科率。

考核标准：

每季度校区结转完成率。

职责三：对各校区周边竞业机构的调查。

工作任务：

带领各个校区完成对周边竞业机构的调查。

考核标准：

各校区周边竞业机构调查的完成率。

任职资格

1、本科及以上学历

2、三年以上相关工作经验",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=80037419,80037419,726270
门店运营经理（健康管理中心）,0.8-1万/月,9000,成都佳爱年华金色养老服务有限公司,民营公司,150-500人,成都市金牛区蜀汉路359号10栋1层2号,10653,2312,公共交通,1人 | 本科 | 3-4年工作经验,2017-04-14,"
						1、根据公司全年的销售指标及运营要求，制定健康管理中心门店的全年经营和销售计划；
2、全面主持健康管理中心门诊店面的日常经营管理工作，配合公司的各项营销策略；
3、完成店面销售业务月度和年度指标，加强医疗质量与安全管理；
4、负责店面门诊器械、办公用品、人员的综合管理。
5、应对客户投诉，提升客户满意度。
任职要求： 
1、大专以上学历，5年以上健康按摩店面管理工作经验，有较强的责任心, 良好的沟通和表达能力，有管理和带领团队的经历，抗压能力强；
2、目标驱动力强，学习能力强，快速接纳融入新事物，敢想敢做； 
3、对用户需求有较高的敏感度，能基于用户需求制定运营方案，能独立完成",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85428395,85428395,4153927
网络营销经理/新媒体营销经理/营销经理/网络运营经理,0.8-1万/月,9000,天府·星空购物集团,民营公司,150-500人,成都市锦江区红星路三段99号春熙路银石广场18楼,1786,930,公共交通,1人 | 本科 | 3-4年工作经验,2017-04-14,"
						职位描述：
 1、负责营销活动策划、商品打折促销方案及品牌策略定位；
 2、新媒体营销策划：微信、微博、APP、品牌口碑等；
 3、利用当下热点策划营销事件，策划节日专题、提升粉丝和用户的参与感，
 4、制定策略，提升品牌知名度和用户忠诚度；
 5、根据公司的发展战略，制定营销战略规划；
任职要求：
 1、3年以上市场营销工作经验，1年以上互联网营销策划工作经验；
 2、广告新闻学、传播学、营销类相关专业，大学本科以上学历；
 3、思维敏捷，创意独到，点子多，创新能力强，有良好的品牌营销策划能力；
 4、超强的创意策划能力，有大型互联网公司品牌打造从业经验；
 5、具备很强的分",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=80995075,80995075,3348348
客户运营主管,0.8-1万/月,9000,北京丹凤眼国际眼部理疗美容连锁机构成都分公司,民营公司,150-500人,成都市一环路北一段88号新熙门财富中心13楼,6752,2276,公共交通,1人 | 本科 | 工作经验不限,2017-04-14,"
						职位描述：
1、能够了解客户运营策划方案、品牌推广方案、方案设计报告的撰写；
2、完成微信、公众号的制作与投放，效果跟进；
3、参与活动前期筹备，分工安排，现场的布置，现场的服务，协助解决突发问题；
4、完成领导交办的其它临时事务性工作。
任职要求：
1、本科以上学历，专业不限；
2、对微信、公众号等各个板块的功能及技术操作熟练，具备一定的文案基础，熟练操作office办公软件；
3、沟通力强，性格开朗，处事灵活机智，善于调动资源；
4、有美容、医院专业活动执行经验及能力者优先考虑。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=86784567,86784567,2768277
营销策划主管,0.8-1.2万/月,10000,四川通信科研规划设计有限责任公司,国企,500-1000人,成都高新区天韵路186号路高新国际广场E座,10800,2489,公共交通,5人 | 大专 | 工作经验不限,2017-04-14,"
						岗位职责：
负责公司创新产品营销策划的制订，包括物联网、智能交通、智慧楼宇、智能家居等产品的包装、营销策略，制定策划方案、执行方案、预算等；
开发挖掘客户需求，捕捉产品商机，综合分析产品、竞争对手等各方面的状况信息；
协调内部资源，组织实施营销推广活动，及时监督活动过程，评估效果，并管理控制费用资源，有效实施。
参与并执行公司制定的阶段发展目标，针对公司战略目标做好营销策略的规划并组织协调资源确保目标完成；
持续分析市场动态，为项目策划和公司发展提出策略思路。
任职资格：
原则上本科以上学历，计算机、物联网或市场营销等相关专业毕业；
5年及以上互联网、物联网产品包装推广或高端客",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=88125191,88125191,320528
市场运营经理,0.6-1万/月,8000,四川儒灵童文化传播有限公司,民营公司,1000-5000人,成都市成华区万科路9号金库二单元816,8268,2284,公共交通,1人 | 本科 | 5-7年工作经验,2017-04-14,"
						岗位职责
1、制定和实施公司战略，预算计划，确定公司业务的经营方针和经营形式；
2、发掘市场机会，主持拟订公司的业务目标和业务计划，实现公司业务和投资回报的快速增长；
3、监督、控制整个实施过程，对经营结果负责，组织实施财务预算方案及利润分配、使用方案等
4、建立公司组织体系和业务体系，负责高层管理团队的建设，选拔中高层管理人员，审定公司内部管理机构的设置方案和基本管理制度；
5、全面主持公司的管理工作，制定年度业绩目标及经营发展战略方案，整体营销策划方案，实现企业经营管理目标；
6、不断优化公司的人力资源配置,持续提升公司整体的组织能力。

任职资格
1、具有教育培训管理大中",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=66907508,66907508,3529004
资深网络文案策划,0.6-1万/月,8000,四川米兰柏羽医学美容医院有限公司,民营公司,150-500人,成都市人民南路四段21号,7225,2034,公共交通,1人 | 学历不限 | 工作经验不限,2017-04-14,"
						岗位职责：
1.负责部门文案策划，撰写宣传和促销活动文案及相关活动；
2.挖掘亮点与卖点，实现描述的多样化、内容化、品牌化；
3.能自主思考，具备敏锐的观察力和洞察力，能够独立策划产品网站；
4.较强的文字功底，文笔流畅，有丰富的互联网知识擅长软文、硬广等多种文体写作；
5.良好的逻辑思维能力，知识面较宽，学习新事物快，敏感性强，善于挖掘热点和敏感话题。

任职资格
1.大专以上学历，文字功底深厚、思维敏捷、创新能力强；
2.有独立完成网站策划经验，能独立完成整站策划原型，熟悉网站策划流程；
3.具备良好的文字驾驭能力和视角独到的文案创作能力；
4.具有广泛的知识、敏锐的洞察力",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=86531991,86531991,3288920
服务运营专员（成都）,,',上海华讯网络系统有限公司,国企,1000-5000人,成都市滨江东路9号香格里拉中心办公楼4层405B、406、407A单元,2540,1645,公共交通,若干人 | 本科 | 2年工作经验 | 英语 良好,2017-04-13,"
						基本职责：
－对TAC中心日常运营中的case进行控制、协调、监督和管理；
－对客户、销售、工程师进行协调，解决客户网络问题；
－协助对服务流程、系统工具、组织建设、运营机制等提出建议，辅助优化工作。

专业能力要求：
－计算机或通信工程等相关专业本科以上学历；
－良好的英语听说读写能力；
－三年左右网络行业相关工作经验，具有两年以上运维项目管理相关经验尤佳；
－有优秀的综合解决问题能力，有良好的沟通，协调，统筹，管理能力。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=84047575,84047575,119769
运营经理（懂运营商及互联网）,5-7千/月,6000,成都翼联科技有限公司,民营公司,150-500人,成华区万科华茂广场22楼,6292,2407,公共交通,2人 | 本科 | 2年工作经验,2017-04-14,"
						岗位职责：
1、根据公司的业务发展规划，集合市场需求，负责完成公司互联网产品的业务需求落实、产品原型、流程和交互界面设计，编写完整的市场分析文档（MRD）、产品需求文档（PRD）；
2、制定计划并保证产品研发进度，协助设计、开发、测试团队理解和掌握产品需求，对产品方向和用户体验负责，推动目标达成。
3、吸取行业优点，掌握产品趋势和设计趋势，规划产品的定位、核心功能等；
5、对日常数据进行跟踪和研究，定期分析产品上线效果，掌握平台运行状况。
6、参与市场分析与需求调研，挖掘并梳理客户需求，输出高质量的基于现有技术手段的需求文档和产品原型，积极推进实施。

任职要求：
1、本科以上",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=86931017,86931017,2834917
（地产板块）策划主管,0.8-1万/月,9000,蓝润地产股份有限公司,民营公司,500-1000人,锦江区红星路3段1号国际金融中心1号办公楼39楼,1339,912,公共交通,1人 | 学历不限 | 工作经验不限,2017-04-14,"
						1、协助营销经理根据项目营销策略计划，负责项目宣传推广、营销方案执行、活动组织、媒体联络、合作公司协调等工作，并确保执行效果；2、负责项目的策划方案，负责项目各阶段策划方案的撰写工作；3、负责并参与各类市场调查，做出相应的市调报告，为项目营销策划、销售策略拟定、营销推广运作提供数据；4、负责与广告、新闻、活动等第三方合作单位沟通协调及各类制作物的实施；5、负责各类活动的组织、执行、跟踪、总结；
要求：
1、5年以上房地产行业从业经验，2年房地产管理经验，具备项目全程操作经验；有大型综合体项目操作经验；
2、有丰富的第三方合作单位沟通对接经验，组织协调能力强；
3、具有较",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=84103389,84103389,3683879
