"('job_Name',)","('job_Wage',)","('job_AverWage',)","('company_Name',)","('company_Nature',)","('company_Scale',)","('company_Address',)","('company_Distance',)","('company_Duration',)","('company_Traffic',)","('job_PeopleNum',)","('job_Issue',)","('job_Article',)","('job_Link',)"
商业运营负责人,30-40万/年,29166.67,蔚蓝卡地亚集团,外资（非欧美）,500-1000人,中航城市广场1栋20楼,10779,2472,公共交通,1人 | 本科 | 工作经验不限,2017-02-23,"
						岗位职责：
1、主导花园城项目商业营运管理理念，根据公司的营运方向确定项目的营运模式及内容；
2、负责项目商业营运方案的拟定及实施；
3、全面负责日常营运过程中各项事宜的执行及品质监管；
4、负责商业营运团队的组建，保障团队的持续稳定发展及工作素养的提高；
5、负责协调处理营运过程中的所有问题或投诉；
6、负责商业营运团队人员的日常培训及各阶段的绩效考核等。

任职资格：
1、一线高端酒店或会所营销出身的总监（真实职级并不是对外职称）以上岗位2年以上经验；
2、对餐饮类业务十分熟悉（尤其西餐）并具有高标准管理能力；
3、形象气质佳、良好的职业素养；
4、年龄：40岁以下


此",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=77588259
电子商务运营总监,1-2万/月,15000,成商集团股份有限公司,上市公司,1000-5000人,成商集团总部：锦江区东御街19号茂业百货6楼,1430,979,公共交通,1人 | 本科 | 5-7年工作经验,2017-02-23,"
						岗位职责：
1、网站规划：在公司经营战略指导下，制定网站总体定位，负责对公司整个电子商务平台的规划、搭建与营运；
2、市场定位：根据目标市场，竞争态势，客户需求等调查，撰写市场分析、创意新的盈利模式，策划网站运营，业务拓展和产品销售的综合推广措施；
3、栏目内容规划：根据公司网站的运营特色，设计各项运营指标，如流量指标、会员注册率指标、专题页面点击率指标、商品上架受欢迎度指标等等，并制定达成方案逐步跟进；
 4、商务拓展与资源合作整合：负责网站营销过程中与其他媒介的沟通，制定各种商务合作方案并监控实施，同时制定商务活动的推广计划、推广目标、实施评估与监控，确定宣传内容并",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=84110165
运营总监助理,0.8-1万/月,9000,成都美佳易佰科技有限公司,民营公司,500-1000人,高新区交子大道88号中航国际广场b座7楼,12258,2767,公共交通,1人 | 学历不限 | 3-4年工作经验,2017-02-23,"
						主要职责：
1、协助运营总监负责运营中心工作；
2、协助运营总监负责运营中心内部管理制度建立。
任职要求：
1、本科以上学历；
2、有内控相关工作经验。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=83465524
运营总监,0.8-1万/月,9000,四川德源蚕业股份有限公司,民营公司,500-1000人,大邑县晋原镇工业区干溪路68号,62978,3516,的士,1人 | 学历不限 | 工作经验不限,2017-02-23,"
						岗位职责：
（一）负责建设和发展运营团队，组织开展员工队伍培训、考核评价及人才梯队建设工作，满足公司业务拓展需要；负责相关岗位的人员招募及培训鉴定； 　
（二）整体负责品牌运营管理，服务规范、市场培训、形象管理及商品与价格管理工作。
（三）负责整体市场工作计划的制定、部署及监督实施，提升公司的知名度和认同度等；负责库存控制及管理；负责建立、完善运营相关系统及工作标准；负责公司各项规章制度的贯彻执行。负责推动渠道拓展；负责协调处理所辖区外部公共关系（政府、重要客户等）。
（四）负责公司市场部门（营运、品牌策划）制度规范，负责组织及监管市场部关于对外合作、渠道管理、媒体合作、推广策",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=84565174
计划运营专业经理,20-30万/年,20833.33,成都合能房地产有限公司,民营公司,500-1000人,西大街1号新城市广场,5080,1736,公共交通,1人 | 学历不限 | 工作经验不限,2017-02-23,"
						岗位职责：
1. 组织制定区域公司年度计划、各事业部、职能部门年度目标责任书。
2. 区域公司月度计划的制定。
3. 经营计划过程跟进、预警或调整建议。
4. 阶段性成果动态完成情况的跟进，阶段性成果的后评估运用。
5. 对重大的计划或者按职能确定的专项计划进行动态的跟进及催办。
6. 配以合理科学的考核，以解除瓶颈。

任职要求：
1. 工作经验5年以上专业职能领域工作经验，熟悉房地产开发流程及房地产行业专业知识。
2. 熟悉本业务专业信息管理软件，熟练使用办公软件，具备基本的网络知识 。
3. 具有较强的判断能力、组织、计划、执行能力、应变能力、战略分析能力、综合使用各种知",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=82644338
信息技术运营岗,6-8千/月,7000,华西证券股份有限公司成都高升桥路证券营业部,国企,1000-5000人,武侯区高升桥路9好罗浮广场3楼,8323,2376,公共交通,1人 | 本科 | 工作经验不限 | 英语 熟练,2017-02-23,"
						岗位要求：
1、大学本科学历，计算机专业毕业，研究生学历优先；
2、年龄30岁以下，***；
3、有一定的软件编程能力和数据分析能力；
4、熟悉移动互联网相关技术，有相关工作经验者优先；
5、有较强的协调沟通能力，勤奋好学，乐于助人；
6、有证券从业资格。
职位描述：
1、业务工作的信息技术支持；
2、数据分析和支持；
3、公司金融互联网相关技术的应用和培训支持；
4、金融互联网营销的统筹安排和执行。						",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=81465764
微商运营总监,1-1.5万/月,12500,成都气血和科技有限公司,民营公司,500-1000人,金牛区营门口四威大厦A座6楼,7495,2452,公共交通,若干人 | 学历不限 | 工作经验不限,2017-02-23,"
						岗位职责：
1、负责进行公司微商产品的市场营销战略规划，建立符合公司产品特点的微商渠道运营模式；
2、熟悉微博、微信运营、口碑营销、SNS营销，有成功微博/微信运营策划经验；有微商圈资源者、知名微信公众帐号运营成功案例者或微商项目运营成功案例；
3、具有丰富的培训经验，产品、政策讲解及相关经销商、代理商营销培训；
4、开拓微商市场，发展合作伙伴，推广公司产品与销售政策，及时沟通客户，反馈市场信息；负责微商渠道营销合同的谈判与签订工作；
5、制定微商渠道全年销售费用预算，引导和控制市场销售工作的方向和进度；分解销售任务指标，制定、调整销售运营政策；业绩指标与微商客户销售回款额挂勾",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=81850579
网络推广（新媒体运营）,5-8千/月,6500,帆摄影,民营公司,500-1000人,成都市锦江区盐市口新中兴商业广场5楼 帆摄影集团,2571,1420,公共交通,15人 | 学历不限 | 工作经验不限,2017-02-23,"
						岗位要求：
1、大专以上学历，计算机或网络相关专业者；
2、三年以上网络相关工作经验，文笔好，能撰写网络营销推广方案和执行方案的文案；
3、了解大量网页、论坛、微博等资源，懂得如何拓展网络推广平台/渠道；
4、熟悉网络发贴、论坛、微博、QQ业主群等途径的相关操作；
5、具备论坛推广的方法、技巧，丰富的论坛资源、网络推广成功案例者；
岗位职责：
1、根据不同时段、不同活动内容，责任网络平台的信息发布、更新、推广；
2、负责对公司品牌及产品进行推广，可通过BBS发布维护、微博、论坛发布评论、IM（私人实时聊天）发布相关信息，以达到推广目的。

薪酬：无责底薪+高提",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=85127606
运营主管,10-15万/年,10416.67,成都益盐堂调味品有限公司,上市公司,5000-10000人,成都市青羊区青羊大道97号优诺国际1204室,10103,2925,公共交通,1人 | 学历不限 | 工作经验不限,2017-02-23,"
						岗位职责：
1.根据公司的总体规划战略，协助上级制定电子商务发展规划；
2.负责淘宝、天猫等电子商务网络渠道的运营与管理 ，对整体销售业绩负责；
3.针对推广效果进行跟踪、评估，及时提出营销改进措施，给出切实可行的改进方案；
4.负责协助产品销售的售前、售中、售后监督工作；
5.及时准确地处理店铺的疑难问题
6.整理每日、周、月监控的数据：流量数据、营销数据、交易数据、产品管理、客户管理。
任职要求：
1.本科以上学历，三年以上管理工作经验；
2.必须具备网络推广及市场营销相关工作经验；
3.对博客、论坛、社区、邮件等各种网络手段进行品牌营销有深入了解；
",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=80718837
微信运营,6-8千/月,7000,成都正好医学美容门诊部有限公司,民营公司,,大安东路47号正好医美,2768,1495,公共交通,若干人 | 大专 | 工作经验不限,2017-02-23,"
						岗位职责
1、独立运营微信公众号/微博公共号，为粉丝策划与提供优质、有高度传播性的内容；
2、紧跟微信发展趋势，广泛关注标杆性公众号，积极探索微信运营模式；
3、研究公众号推广模式与渠道，与微博运营同事进行有效的合作；
4、充分了解用户需求，收集用户反馈，分析用户行为及需求；
5、对公司产品进行精准营销与服务

任职条件
1、热爱互联网事业，酷爱玩微信、对微信有浓厚的兴趣；
2、具备基础的内容编辑工作经验，包括文字及页面美化；具备成熟的微信工作运营经验，能够完成专题策划、活动执行者优先；
3、具备应对公共突发事件的能力；
4、有较强的数据分析能力，有优秀的文",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=83846978
市场运营经理,0.6-1万/月,8000,四川儒灵童文化传播有限公司,民营公司,5000-10000人,成都市成华区万科路9号金库二单元816,8267,2283,公共交通,1人 | 本科 | 5-7年工作经验,2017-02-23,"
						岗位职责
1、制定和实施公司战略，预算计划，确定公司业务的经营方针和经营形式；
2、发掘市场机会，主持拟订公司的业务目标和业务计划，实现公司业务和投资回报的快速增长；
3、监督、控制整个实施过程，对经营结果负责，组织实施财务预算方案及利润分配、使用方案等
4、建立公司组织体系和业务体系，负责高层管理团队的建设，选拔中高层管理人员，审定公司内部管理机构的设置方案和基本管理制度；
5、全面主持公司的管理工作，制定年度业绩目标及经营发展战略方案，整体营销策划方案，实现企业经营管理目标；
6、不断优化公司的人力资源配置,持续提升公司整体的组织能力。

任职资格
1、具有教育培训管理大中",http://m.51job.com/search/jobdetail.php?jobtype=0&jobid=66907508
